Unnamed: 0,brand,model,car_type,img_url,price,drive,hp,weight,torque,w_kg,year,country
1064,Subaru,IMPREZA Sedan WRX STI ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0879.jpg,37380.0,4WD,304.0,1490.0,421.0,152 to ? W/Kg,2010.0,🇯🇵
1066,Subaru,IMPREZA Sedan WRX STI spec C Type RA ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0877.jpg,38220.0,4WD,276.0,1390.0,421.0,148 to ? W/Kg,2005.0,🇯🇵
1067,Subaru,IMPREZA Sedan WRX STi ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0859.jpg,27780.0,4WD,246.0,1230.0,309.0,150 to ? W/Kg,1994.0,🇯🇵
1068,Subaru,IMPREZA Sedan WRX STi (Type-Il) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0874.jpg,28950.0,4WD,276.0,1440.0,394.0,143 to ? W/Kg,2002.0,🇯🇵
1069,Subaru,IMPREZA Sedan WRX STi Version (Type-I) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0870.jpg,31980.0,4WD,276.0,1430.0,372.0,144 to ? W/Kg,2000.0,🇯🇵
1070,Subaru,IMPREZA Sedan WRX STi Version II ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0861.jpg,27480.0,4WD,271.0,1240.0,319.0,163 to ? W/Kg,1995.0,🇯🇵
1071,Subaru,IMPREZA Sedan WRX STi Version III ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0866.jpg,28850.0,4WD,276.0,1250.0,343.0,165 to ? W/Kg,1996.0,🇯🇵
1072,Subaru,IMPREZA Sedan WRX STi Version IV ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0867.jpg,28990.0,4WD,276.0,1250.0,353.0,165 to ? W/Kg,1997.0,🇯🇵
1073,Subaru,IMPREZA Sedan WRX STi Version V ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0871.jpg,29190.0,4WD,276.0,1270.0,353.0,162 to ? W/Kg,1998.0,🇯🇵
1074,Subaru,IMPREZA Sedan WRX STi Version VI ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0875.jpg,29190.0,4WD,276.0,1270.0,353.0,162 to ? W/Kg,1999.0,🇯🇵
1075,Subaru,IMPREZA Sedan WRX STi spec C (Type-II) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0880.jpg,33920.0,4WD,276.0,1370.0,412.0,150 to ? W/Kg,2004.0,🇯🇵
1076,Subaru,IMPREZA Sport Wagon STi (Type-I) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0869.jpg,29980.0,4WD,276.0,1430.0,372.0,144 to ? W/Kg,2000.0,🇯🇵
1077,Subaru,IMPREZA Sport Wagon WRX STi Version VI ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0868.jpg,29190.0,4WD,276.0,1310.0,353.0,157 to ? W/Kg,1999.0,🇯🇵
1081,Subaru,IMPREZA WRX STI ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0878.jpg,36540.0,4WD,304.0,1470.0,421.0,154 to ? W/Kg,2007.0,🇯🇵
1082,Subaru,IMPREZA WRX STI spec C ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0881.jpg,36855.0,4WD,304.0,1450.0,421.0,157 to ? W/Kg,2009.0,🇯🇵
1083,Subaru,IMPREZA WRX STi Prodrive Style (Type-I) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0872.jpg,31450.0,4WD,276.0,1430.0,372.0,144 to ? W/Kg,2001.0,🇯🇵
1084,Subaru,LEGACY B4 2.0GT ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0864.jpg,27300.0,4WD,276.0,1410.0,343.0,146 to ? W/Kg,2003.0,🇯🇵
1085,Subaru,LEGACY B4 2.0GT spec.B ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0865.jpg,28800.0,4WD,276.0,1430.0,343.0,144 to ? W/Kg,2003.0,🇯🇵
1086,Subaru,LEGACY B4 3.0R ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0856.jpg,28500.0,4WD,246.0,1460.0,304.0,126 to ? W/Kg,2003.0,🇯🇵
1087,Subaru,LEGACY B4 Blitzen ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0860.jpg,30000.0,4WD,276.0,1450.0,343.0,142 to ? W/Kg,2000.0,🇯🇵
1088,Subaru,LEGACY B4 RSK ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0857.jpg,25880.0,4WD,276.0,1440.0,343.0,143 to ? W/Kg,1998.0,🇯🇵
1089,Subaru,LEGACY Touring Wagon 2.0GT ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0862.jpg,28800.0,4WD,276.0,1430.0,343.0,144 to ? W/Kg,2003.0,🇯🇵
1090,Subaru,LEGACY Touring Wagon 2.0GT spec.B ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0863.jpg,30300.0,4WD,276.0,1450.0,343.0,142 to ? W/Kg,2003.0,🇯🇵
1091,Subaru,LEGACY Touring Wagon 3.OR ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0855.jpg,30000.0,4WD,246.0,1480.0,304.0,124 to ? W/Kg,2003.0,🇯🇵
1092,Subaru,LEGACY Touring Wagon GT-B ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0858.jpg,29330.0,4WD,276.0,1430.0,338.0,144 to ? W/Kg,1996.0,🇯🇵
1093,Subaru,S206 NBR CHALLENGE PACKAGE ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0882.jpg,59500.0,4WD,315.0,1470.0,431.0,160 to 393 W/Kg,2012.0,🇯🇵
1095,Suzuki,ALTO LAPIN Turbo ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0896.jpg,12400.0,4WD,59.0,840.0,83.0,52 to ? W/Kg,2002.0,🇯🇵
1096,Suzuki,ALTO WORKS RS-Z ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0903.jpg,12200.0,4WD,63.0,710.0,103.0,66 to ? W/Kg,1997.0,🇯🇵
1097,Suzuki,ALTO WORKS SUZUKI SPORT LIMITED ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0902.jpg,11150.0,4WD,63.0,710.0,103.0,66 to ? W/Kg,1997.0,🇯🇵
1098,Suzuki,CERVO SR ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0899.jpg,14180.0,FF,63.0,820.0,103.0,57 to ? W/Kg,2007.0,🇯🇵
1100,Suzuki,Cappuccino (EA11R) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0901.jpg,14580.0,FR,63.0,700.0,85.0,67 to ? W/Kg,1991.0,🇯🇵
1101,Suzuki,Cappuccino (EA21R) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0904.jpg,14600.0,FR,63.0,690.0,103.0,68 to ? W/Kg,1995.0,🇯🇵
1103,Suzuki,GSX-R/4 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0909.jpg,125000.0,MR,173.0,640.0,138.0,202 to ? W/Kg,2001.0,🇯🇵
1104,Suzuki,Kei WORKS ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0900.jpg,14140.0,4WD,63.0,820.0,106.0,57 to ? W/Kg,2002.0,🇯🇵
1105,Suzuki,MR Wagon Sport ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0898.jpg,12800.0,FF,63.0,860.0,106.0,55 to ? W/Kg,2004.0,🇯🇵
1106,Suzuki,SWIFT Sport ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0906.jpg,16200.0,FF,123.0,1060.0,148.0,87 to ? W/Kg,2005.0,🇯🇵
1107,Suzuki,SWIFT Sport ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0905.jpg,16300.0,FF,123.0,1060.0,148.0,87 to ? W/Kg,2007.0,🇯🇵
1108,Suzuki,SX4 WRC ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0910.jpg,850000.0,4WD,315.0,1230.0,588.0,191 to ? W/Kg,2008.0,🇯🇵
1109,Suzuki,V6 ESCUDO Pikes Peak Special ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0911.jpg,1450000.0,4WD,981.0,800.0,931.0,915 to ? W/Kg,1998.0,🇯🇵
1110,Suzuki,WAGON R RR ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0897.jpg,12820.0,4WD,63.0,820.0,106.0,57 to ? W/Kg,1998.0,🇯🇵
1111,TRD,CELICA TRD Sports M (ZZT231) ,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_1231.jpg,22500.0,FF,197.0,1140.0,188.0,129 to ? W/Kg,2000.0,🇯🇵
1112,TRIAL,TRIAL CELICA SS-II (ZZT231) ,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_1232.jpg,125000.0,FF,279.0,1140.0,271.0,182 to ? W/Kg,2003.0,🇯🇵
1113,TVR,Cerbera Speed 12 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0303.jpg,259970.0,FR,800.0,1020.0,881.0,584 to 897 W/Kg,2000.0,🇬🇧
1114,TVR,Cerbera Speed 6 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0299.jpg,79880.0,FR,350.0,1130.0,447.0,231 to ? W/Kg,1997.0,🇬🇧
1115,TVR,Griffith 500 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0298.jpg,58730.0,FR,319.0,1060.0,434.0,225 to ? W/Kg,1994.0,🇬🇧
1116,TVR,T350C ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0297.jpg,74830.0,FR,350.0,1187.0,393.0,220 to ? W/Kg,2003.0,🇬🇧
1117,TVR,Tamora ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0300.jpg,70940.0,FR,345.0,1060.0,393.0,242 to 451 W/Kg,2002.0,🇬🇧
1118,TVR,Tuscan Speed 6 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0301.jpg,94800.0,FR,360.0,1100.0,420.0,244 to ? W/Kg,2000.0,🇬🇧
1120,TVR,V8S ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0296.jpg,59400.0,FR,240.0,1050.0,365.0,170 to ? W/Kg,1991.0,🇬🇧
1122,Tesla Motors,Model S Signature Performance ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1155.jpg,92000.0,RR,415.0,2018.0,600.0,154 to 210 W/Kg,2012.0,🇺🇸
1124,Tesla Motors,Tesla Roadster ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1154.jpg,100000.0,MR,248.0,1238.0,370.0,149 to 200 W/Kg,2008.0,🇺🇸
1125,Tom's,X540 CHASER ,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_0915.jpg,50000.0,FR,315.0,1490.0,412.0,158 to ? W/Kg,2000.0,🇯🇵
1126,Tommykaira,ZZ-S ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0913.jpg,59500.0,MR,192.0,690.0,196.0,207 to ? W/Kg,2000.0,🇯🇵
1128,Toyota,2000GT ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0942.jpg,160000.0,FR,148.0,1120.0,176.0,98 to ? W/Kg,1967.0,🇯🇵
1140,Toyota,7 ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1005.jpg,1950000.0,MR,789.0,620.0,725.0,948 to 1408 W/Kg,1970.0,🇯🇵
1141,Toyota,"86 ""Racing"" ",Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0964.jpg,28000.0,FR,197.0,1230.0,205.0,120 to 309 W/Kg,2013.0,🇯🇵
1142,Toyota,86 GT ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0965.jpg,30000.0,FR,197.0,1230.0,205.0,120 to 325 W/Kg,2012.0,🇯🇵
1144,Toyota,86 Race Car Base Model ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0960.jpg,50000.0,FR,192.0,1230.0,205.0,116 to ? W/Kg,2012.0,🇯🇵
1145,Toyota,ALTEZZA AS200 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0938.jpg,20700.0,FR,158.0,1310.0,200.0,90 to ? W/Kg,1998.0,🇯🇵
1146,Toyota,ALTEZZA Gita AS300 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0962.jpg,27600.0,FR,217.0,1470.0,294.0,110 to ? W/Kg,2001.0,🇯🇵
1147,Toyota,ALTEZZA RS200 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0957.jpg,24000.0,FR,207.0,1340.0,216.0,115 to ? W/Kg,1998.0,🇯🇵
1149,Toyota,ARISTO 3.0V ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0975.jpg,47400.0,FR,276.0,1680.0,431.0,123 to ? W/Kg,1991.0,🇯🇵
1150,Toyota,ARISTO V300 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0979.jpg,44200.0,FR,276.0,1680.0,451.0,123 to ? W/Kg,2000.0,🇯🇵
1151,Toyota,ARISTO V300 Vertex Edition ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0980.jpg,45500.0,FR,276.0,1680.0,451.0,123 to ? W/Kg,2000.0,🇯🇵
1152,Toyota,Aqua S ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0927.jpg,17900.0,FF,73.0,1080.0,111.0,50 to ? W/Kg,2011.0,🇯🇵
1153,Toyota,CALDINA GT-FOUR ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0970.jpg,27100.0,4WD,256.0,1480.0,323.0,129 to ? W/Kg,2002.0,🇯🇵
1154,Toyota,CARINA ED 2.0 X 4WS ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0928.jpg,17350.0,FF,123.0,1200.0,169.0,77 to ? W/Kg,1989.0,🇯🇵
1155,Toyota,CELICA 1600GT (TA22) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0933.jpg,23900.0,FR,113.0,940.0,142.0,90 to ? W/Kg,1970.0,🇯🇵
1156,Toyota,CELICA 2000GT-FOUR (ST165) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0955.jpg,29760.0,4WD,182.0,1350.0,240.0,101 to ? W/Kg,1986.0,🇯🇵
1157,Toyota,CELICA 2000GT-R (ST162) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0949.jpg,20770.0,FF,158.0,1130.0,186.0,104 to ? W/Kg,1986.0,🇯🇵
1158,Toyota,CELICA GT-FOUR (ST205) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0969.jpg,33020.0,4WD,251.0,1390.0,304.0,135 to ? W/Kg,1998.0,🇯🇵
1159,Toyota,CELICA GT-FOUR RC (ST185) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0966.jpg,31710.0,4WD,232.0,1460.0,304.0,118 to ? W/Kg,1991.0,🇯🇵
1160,Toyota,CELICA GT-FOUR Rally Car (ST185) ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0984.jpg,350000.0,4WD,295.0,1200.0,490.0,183 to ? W/Kg,1995.0,🇯🇵
1162,Toyota,"CELICA GT-R (ST183, 4WS) ",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0940.jpg,22100.0,FF,163.0,1310.0,191.0,92 to ? W/Kg,1991.0,🇯🇵
1163,Toyota,CELICA SS-II (ST202) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0958.jpg,21360.0,FF,197.0,1200.0,206.0,123 to ? W/Kg,1997.0,🇯🇵
1164,Toyota,CELICA SS-II (ZZT231 ) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0956.jpg,21810.0,FF,187.0,1140.0,181.0,123 to ? W/Kg,1999.0,🇯🇵
1165,Toyota,CELICA XX 2800GT ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0950.jpg,23230.0,FR,168.0,1235.0,235.0,101 to ? W/Kg,1981.0,🇯🇵
1166,Toyota,COROLLA LEVIN BZ-R ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0951.jpg,18900.0,FF,163.0,1080.0,162.0,112 to ? W/Kg,1998.0,🇯🇵
1167,Toyota,COROLLA LEVIN GT-APEX (AE86) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0937.jpg,15360.0,FR,128.0,940.0,149.0,102 to ? W/Kg,1983.0,🇯🇵
1168,Toyota,COROLLA RUNX Z AEROTOURER ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0953.jpg,20080.0,FF,187.0,1160.0,180.0,121 to ? W/Kg,2002.0,🇯🇵
1169,Toyota,COROLLA Rally Car ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0986.jpg,300000.0,4WD,299.0,1230.0,510.0,181 to ? W/Kg,1998.0,🇯🇵
1170,Toyota,Castrol TOM,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0995.jpg,750000.0,FR,463.0,1100.0,637.0,315 to ? W/Kg,,🇯🇵
1171,Toyota,Castrol TOM,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0996.jpg,750000.0,FR,463.0,1100.0,637.0,315 to ? W/Kg,,🇯🇵
1173,Toyota,DENSO SARD SUPRA GT ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0997.jpg,750000.0,FR,463.0,1100.0,637.0,315 to ? W/Kg,2000.0,🇯🇵
1180,Toyota,GAZOO Racing TOYOTA 86 #166 ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0959.jpg,50000.0,FR,192.0,1230.0,205.0,116 to ? W/Kg,2012.0,🇯🇵
1181,Toyota,GT-One (TS020) ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1003.jpg,1700000.0,MR,599.0,900.0,650.0,497 to ? W/Kg,1999.0,🇯🇵
1182,Toyota,MINOLTA Toyota 88C-V ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1004.jpg,1920000.0,MR,789.0,850.0,784.0,692 to ? W/Kg,1989.0,🇯🇵
1183,Toyota,MR-S S Edition ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0945.jpg,19800.0,MR,138.0,970.0,170.0,106 to ? W/Kg,1999.0,🇯🇵
1184,Toyota,MR-S V Edition (6MT) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0947.jpg,21800.0,MR,138.0,980.0,170.0,105 to ? W/Kg,2002.0,🇯🇵
1185,Toyota,MR2 1600 G ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0934.jpg,16910.0,MR,128.0,1120.0,149.0,86 to ? W/Kg,1986.0,🇯🇵
1186,Toyota,MR2 1600 G-Limited Super Charger ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0941.jpg,21000.0,MR,143.0,1070.0,186.0,100 to ? W/Kg,1986.0,🇯🇵
1187,Toyota,MR2 G-Limited ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0961.jpg,23600.0,MR,197.0,1220.0,206.0,120 to ? W/Kg,1997.0,🇯🇵
1188,Toyota,MR2 GT-S ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0977.jpg,27130.0,MR,242.0,1270.0,304.0,142 to ? W/Kg,1997.0,🇯🇵
1189,Toyota,MR2 Spyder ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0946.jpg,19800.0,MR,138.0,970.0,170.0,106 to ? W/Kg,1999.0,🇯🇵
1190,Toyota,MR2 Spyder (6MT) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0948.jpg,21800.0,MR,138.0,980.0,170.0,105 to ? W/Kg,2002.0,🇯🇵
1191,Toyota,PRIUS G ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0935.jpg,24500.0,FF,98.0,1350.0,142.0,54 to 117 W/Kg,2009.0,🇯🇵
1192,Toyota,PRIUS G (J) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0916.jpg,22800.0,FF,71.0,1220.0,115.0,43 to 101 W/Kg,2002.0,🇯🇵
1193,Toyota,PRIUS G Touring Selection (J) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0922.jpg,25700.0,FF,76.0,1290.0,115.0,44 to ? W/Kg,2003.0,🇯🇵
1197,Toyota,SERA ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0929.jpg,18810.0,FF,108.0,910.0,132.0,89 to ? W/Kg,1992.0,🇯🇵
1198,Toyota,SOARER 2.5GT-T ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0973.jpg,35000.0,FR,276.0,1560.0,377.0,132 to ? W/Kg,1997.0,🇯🇵
1199,Toyota,SOARER 430SCV ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0971.jpg,60000.0,FR,276.0,1730.0,429.0,119 to ? W/Kg,2001.0,🇯🇵
1200,Toyota,SPORTS 800 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0919.jpg,32000.0,FR,44.0,580.0,67.0,57 to ? W/Kg,1965.0,🇯🇵
1201,Toyota,SPRINTER TRUENO BZ-R ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0952.jpg,18900.0,FF,163.0,1080.0,162.0,112 to ? W/Kg,1998.0,🇯🇵
1203,Toyota,SPRINTER TRUENO GT-APEX (AE86) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0936.jpg,15360.0,FR,128.0,940.0,149.0,102 to ? W/Kg,1983.0,🇯🇵
1204,Toyota,STARLET Glanza V ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0939.jpg,14300.0,FF,133.0,920.0,157.0,108 to ? W/Kg,1997.0,🇯🇵
1205,Toyota,SUPERAUTOBACS APEX MR-S ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0989.jpg,200000.0,MR,296.0,1125.0,441.0,196 to ? W/Kg,2000.0,🇯🇵
1206,Toyota,SUPRA 2.5GT Twin Turbo R ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0974.jpg,32740.0,FR,276.0,1520.0,363.0,136 to ? W/Kg,1990.0,🇯🇵
1207,Toyota,SUPRA 3.0GT Turbo A ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0972.jpg,40510.0,FR,266.0,1530.0,358.0,130 to ? W/Kg,1988.0,🇯🇵
1208,Toyota,SUPRA RZ ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0983.jpg,43900.0,FR,276.0,1510.0,451.0,136 to 579 W/Kg,1997.0,🇯🇵
1209,Toyota,SUPRA SZ-R ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0967.jpg,34000.0,FR,222.0,1450.0,284.0,114 to ? W/Kg,1997.0,🇯🇵
1210,Toyota,Supra GT500 Base Model ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0993.jpg,900000.0,FR,473.0,1090.0,510.0,324 to ? W/Kg,2005.0,🇯🇵
1212,Toyota,Tacoma X-Runner ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0968.jpg,24520.0,FR,245.0,1687.0,382.0,108 to ? W/Kg,2004.0,🇯🇵
1213,Toyota,VOLTZ S ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0932.jpg,17880.0,FF,130.0,1250.0,170.0,78 to ? W/Kg,2002.0,🇯🇵
1214,Toyota,Vitz F ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0921.jpg,13000.0,FF,94.0,990.0,121.0,71 to ? W/Kg,2012.0,🇯🇵
1215,Toyota,Vitz F ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0917.jpg,9800.0,FF,69.0,820.0,95.0,62 to ? W/Kg,1999.0,🇯🇵
1216,Toyota,Vitz RS 1.5 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0930.jpg,14530.0,FF,108.0,940.0,143.0,86 to ? W/Kg,2000.0,🇯🇵
1217,Toyota,Vitz RS 1.5 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0925.jpg,16380.0,FF,108.0,1070.0,141.0,76 to ? W/Kg,2007.0,🇯🇵
1218,Toyota,Vitz RS Turbo ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0943.jpg,18880.0,FF,148.0,980.0,196.0,112 to ? W/Kg,2002.0,🇯🇵
1219,Toyota,Vitz U Euro Sport Edition ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0923.jpg,12880.0,FF,87.0,850.0,123.0,76 to ? W/Kg,2000.0,🇯🇵
1220,Toyota,WEDSSPORT CELICA ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0990.jpg,200000.0,FR,296.0,1050.0,441.0,210 to ? W/Kg,2003.0,🇯🇵
1221,Toyota,WOODONE TOM,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0998.jpg,750000.0,FR,493.0,1100.0,588.0,335 to ? W/Kg,,🇯🇵
1222,Toyota,WiLL VS ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0954.jpg,20500.0,FF,187.0,1190.0,180.0,118 to ? W/Kg,2001.0,🇯🇵
1223,Toyota,Yaris F (J) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0918.jpg,9800.0,FF,69.0,820.0,95.0,62 to ? W/Kg,1999.0,🇯🇵
1224,Toyota,Yaris RS 1.5 (J) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0931.jpg,14530.0,FF,108.0,940.0,143.0,86 to ? W/Kg,2000.0,🇯🇵
1225,Toyota,Yaris RS Turbo (J) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0944.jpg,18880.0,FF,148.0,980.0,196.0,112 to ? W/Kg,2002.0,🇯🇵
1226,Toyota,Yaris U Euro Sport Edition (J) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0924.jpg,12880.0,FF,87.0,850.0,123.0,76 to ? W/Kg,2000.0,🇯🇵
1227,Toyota,YellowHat YMS Supra ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0992.jpg,900000.0,FR,473.0,1090.0,510.0,324 to ? W/Kg,2005.0,🇯🇵
1228,Toyota,au CERUMO Supra ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0994.jpg,750000.0,FR,463.0,1100.0,637.0,315 to ? W/Kg,2001.0,🇯🇵
1229,Toyota,bB 1.5Z X Version ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0920.jpg,15780.0,FF,107.0,1050.0,141.0,76 to ? W/Kg,2000.0,🇯🇵
1230,Toyota,ist 1.5S ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0926.jpg,16000.0,FF,107.0,1020.0,141.0,78 to ? W/Kg,2002.0,🇯🇵
1231,Triumph,Spitfire 1500 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0295.jpg,17200.0,FR,71.0,809.0,112.0,66 to ? W/Kg,1974.0,🇬🇧
1232,Vauxhall,Astra Super Touring Car ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0310.jpg,1000000.0,FR,454.0,1000.0,500.0,338 to ? W/Kg,2000.0,🇬🇧
1233,Vauxhall,Calibra Super Touring Car ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0309.jpg,1250000.0,4WD,450.0,1060.0,300.0,316 to ? W/Kg,1994.0,🇬🇧
1234,Vauxhall,Corsa Comfort 1.4 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0304.jpg,17960.0,FF,89.0,998.0,125.0,66 to ? W/Kg,2001.0,🇬🇧
